fragment_id,feasible_compounds,infeasible_compounds
302840394,1,0
3919903310,0,5
572324432,1,0
2316106322,0,1
401930839,0,2
3983342167,0,1
4108122713,1,0
2244803162,0,1
3128752734,0,3
939326053,0,12
2034563687,1,2
2811558504,0,1
790952555,16,6
1411709547,2,36
4128045682,1,4
415038072,0,3
454359674,0,2
1954347642,0,1
108853886,0,1
2183461509,0,1
194312840,1,0
3851745930,0,1
1431108238,1,0
353172110,0,2
3296524952,1,1
168098458,1,2
3397188252,2,0
1956444829,1,0
2180840093,2,3
1382349470,1,0
1189935776,1,0
2212821662,0,1
3776248482,3,0
3106732706,0,1
1276967588,1,1
2396322469,8,4
1600977574,3,1
1973746340,1,7
2239560359,1,2
3288660642,0,3
3691313827,0,2
1190984362,0,1
2008349356,3,1
3176987310,3,3
1364523695,2,1
1366096560,0,2
460126894,0,1
3352099512,1,0
2288843448,0,1
3536648896,1,0
3599039171,20,15
362609348,13,21
3360093141,0,1
3284990667,1,1
4053072587,1,12
3622632144,1,0
1862073042,5,4
1844247251,25,15
3836541652,1,0
1527053011,0,6
658832088,1,1
140835549,1,0
1997863645,0,1
1130167006,0,1
2569861862,0,1
4235000553,3,38
3162307305,0,1
519371500,1,0
3957127917,36,18
2178218732,0,1
3353148143,1,6
2984573679,0,3
471661297,2,2
532478707,1,4
3798268661,0,2
861207287,1,0
2953116413,0,1
2315057918,1,0
2292513537,1,1
1292172034,0,2
1152711427,1,2
3138190084,0,1
53803788,0,1
3200580366,0,2
106756886,4,5
3366255383,0,2
1406466840,1,0
1823275806,73,8
2396322590,0,2
907344672,0,1
1735719713,0,4
2243230497,0,1
1181547301,4,1
2917989165,0,2
3595369265,15,39
2967796530,3,1
3086285619,0,1
1959590707,0,1
148699958,0,1
261421883,1,4
2902784838,1,0
3451190090,0,1
2134702923,1,0
2509044555,0,3
922024783,0,1
4108122963,1,1
4207213395,0,1
2877094743,1,0
225770330,6,1
2343369564,0,22
847575903,1,0
3574922080,2,2
3051682661,0,1
1787100007,73,28
2634873710,1,0
375716726,0,1
3604282233,29,55
1443691391,1,1
601684864,2,7
308083585,1,0
3354196869,1,0
1417476999,7,21
3350002567,0,2
2558327692,1,0
1400175507,2,1
708639636,0,4
3330079637,0,2
300219289,1,0
2519530395,2,0
223148956,1,0
1610415005,0,1
1135934364,1,3
612170655,1,1
3224173472,0,4
3410820001,74,120
3385654178,42,249
2502228903,1,0
837090215,1,0
3534551978,1,0
1454701486,17,18
3257727921,0,1
3385129907,0,1
205323193,145,94
4200397760,0,1
3340565446,0,1
533003217,5,0
2313485266,1,0
1069349847,1,0
2860841950,1,0
1540160480,1,18
3676109793,3,0
3237805026,1,0
948239331,17,6
2127363042,0,1
1994193890,0,1
921500641,0,1
818215905,0,1
3815046118,0,2
2039282665,2,3
2704604137,1,0
3843357673,0,1
2182413293,1,0
4065131501,0,1
1009056752,1,0
2085944304,9,3
520944625,1,0
1760885749,3,6
2827811833,2,9
3588029435,0,2
2250046468,1,0
2550463493,11,61
3166501896,0,1
78969878,0,10
880081944,8,3
1039989785,0,1
2322398238,0,22
2240609312,0,1
760020002,2,0
4064607269,1,1
213187622,3,0
106757159,48,60
3269262376,1,1
2175597605,0,1
2338651178,3,6
2112683051,0,1
3163880492,0,1
484244527,0,1
3316972595,0,1
3668245555,0,1
2485451832,0,2
2433547321,0,3
2549939258,0,1
1258617915,1,3
3958176830,0,5
1818033225,0,1
1425865803,1,0
2236939340,1,1
147651659,0,4
1688534094,1,0
4040490067,1,1
1576860756,1,0
3330604122,5,2
2015689819,0,1
2417294432,9,1
3380411489,0,1
2390031462,0,1
2010971245,1,0
3023895663,1,0
1785003119,0,2
532479088,0,1
822934642,0,1
4043635835,0,1
445971581,1,0
1047854210,0,3
993852547,0,2
1702165636,29,19
86834308,0,1
951385218,0,1
1987378311,0,2
1119681671,0,3
1403845776,0,1
1412758674,15,3
902102162,0,2
634190994,0,1
3703897237,4,4
523041941,9,1
879557783,3,4
1122827415,1,1
4095016087,1,0
3234135189,2,3
110427288,0,1
2094857370,0,1
298122399,21,18
3176987808,1,1
2218065058,1,0
2418867368,27,9
83164328,1,4
134020268,0,1
3493657773,2,1
2761751732,1,6
1984756922,2,0
145030333,3,4
2730294462,2,1
2963602622,1,0
4015848639,0,3
2388458689,0,2
2989292740,1,0
3312778438,31,26
2933193926,0,2
3217358024,2,0
429718730,1,0
2429353163,0,3
1328348364,0,2
1809120459,0,2
2089090254,30,39
2894920910,1,0
470088908,0,1
2387410129,11,99
884276437,0,1
3850697942,2,0
2578775254,1,1
1056767192,1,3
1036844249,1,0
2730294486,0,1
775748824,0,1
1168964826,0,1
2775383261,3,1
3201105119,11,34
2266823903,3,6
143981797,1,3
243072242,0,4
997522675,1,0
2964126970,0,1
4090297595,1,3
2762800379,1,1
533527809,2,0
3774676226,1,0
220527875,0,1
3870096643,0,1
2863463687,3,0
2139421962,0,1
2951019787,0,33
3605331220,1,0
2424110357,2,0
452787477,0,4
900529431,3,0
408222997,0,1
4232903961,1,0
3302292769,1,0
1733623077,2,3
2079653158,0,2
916258087,0,1
3543989549,1,0
3226271022,2,1
1641872685,0,4
4209835312,0,1
3260874036,0,1
3284466997,0,1
2214395191,1,0
3278175545,2,4
1108147514,2,1
1495596346,0,2
3237805379,1,1
2059730245,135,177
3927768395,1,36
2849832269,1,0
1886715216,3,27
3698130258,5,4
2118974802,1,0
1803877716,0,1
2768567634,0,1
1512373591,0,1
75300187,0,1
4035771740,2,0
3038575967,3,1
2705653088,1,0
2124217696,0,1
574422371,1,1
1430060389,11,19
2612854121,3,0
3109879145,3,1
1105001835,0,2
1409088889,3,1
2458713467,1,1
649919870,0,2
1706884479,1,0
3690265983,0,1
967114115,2,5
314899844,0,2
1945435525,0,1
51707272,1,0
1759313288,0,4
587529611,2,1
1154284940,0,1
2876046736,0,1
4277468562,0,1
2222259603,0,11
258276756,0,1
3443850645,0,2
3229941142,0,1
533527960,0,1
367328670,2,7
2277309857,0,3
2216492454,4,2
4102880682,1,0
3243572651,0,2
1718943151,0,1
3828153776,1,0
504167858,1,0
1514470835,1,7
858586559,3,0
2238512575,2,1
1695350211,0,1
3318545862,0,3
3964992968,0,1
2432499147,0,3
3808755158,0,1
1779236310,0,2
2359098841,1,0
1761410530,0,1
3020750313,2,3
3233086956,7,7
3821862381,0,1
4061986286,4,2
2390031857,1,0
1286929906,1,0
335347196,0,1
4147445246,1,1
2813656575,18,5
4009557503,0,2
3865378306,1,0
3930914306,10,7
724893186,1,0
273481222,2,0
1421147655,0,1
3374644744,2,3
3705994761,2,0
2056060426,1,0
3297574411,1,4
3742694927,0,2
3149725201,1,2
2489122323,0,5
4087676439,1,1
4161076760,0,1
511507997,1,1
2268397087,2,0
881655327,1,4
2792160805,0,1
3457482285,1,0
1627717165,1,0
1588395570,0,1
3847028274,0,1
2868182581,1,1
707591734,1,0
2592931383,1,0
110427704,0,1
2722954809,2,0
1660223036,2,0
1176829507,1,0
627375691,1,0
3997498956,7,29
987561552,0,2
776273491,2,0
436534871,1,1
247791196,0,3
3838639714,0,2
253558372,1,0
3225747044,2,4
38076013,1,0
3841785454,6,0
3337420400,209,631
3889495664,0,2
1838481010,1,3
1333591667,1,0
4241817204,0,2
4219797109,10,69
1869414008,0,3
3359440505,1,0
843906680,0,1
623705723,3,3
185400956,1,0
76349061,0,2
2409430662,0,1
799342216,0,1
551353994,0,1
1907687051,1,1
1587347087,0,1
241499795,1,5
4162649747,1,0
128253592,14,3
1084030626,0,9
324861603,0,1
4081909412,0,1
1695874725,5,5
1022164645,0,1
2368011951,0,1
852295346,4,3
1335164598,0,1
3821338299,2,3
3042770624,7,30
916258497,0,2
2518482625,0,1
3757899460,0,1
4026859205,2,1
3973906123,1,0
2397372110,1,7
594345681,1,0
1292697298,1,0
2283077331,1,0
3768385237,0,2
2059206358,0,5
307560151,1,0
4121755354,9267,15177
1051524827,1,0
1399127774,182,85
2754936543,1,0
3717005025,0,2
3305963234,1,0
667746017,0,1
3243572963,0,2
2599747300,0,1
3323789032,4,7
3048537833,0,1
232586988,1,28
2762276590,0,1
1020591854,0,1
1404370681,8,27
2257911548,0,2
2160393985,0,1
1165819652,0,1
3506241285,4,7
100990727,0,2
170196744,0,1
1977941772,0,2
3208969999,0,12
1098186512,2,0
4195680018,142,291
1226112786,6,39
4096589590,0,1
2480733984,207,332
3428122401,1,0
1852636962,0,3
2232221476,2,1
2589261614,0,1
2624913205,1,1
3359964983,0,1
4077715261,0,1
135069502,0,1
88407870,0,1
3187474240,5,1
3918331712,1,1
731709252,0,2
2170355528,5,2
1662320459,0,2
4011130701,0,3
961347407,1,0
2329739088,3,0
3911515985,0,1
1444216659,0,1
2542600023,0,1
3497328472,0,1
1538588507,0,1
1247608671,0,1
2359623523,1,0
2716139365,0,1
3832348518,1,0
2030370662,1,0
1985806183,0,14
3060596586,4,7
4044685165,0,1
2530017136,1,0
1706360690,10,9
1237647219,17,6
3761569650,0,1
415563636,0,1
3487891320,5,4
872742776,1,0
1537539960,1,1
1809645433,0,3
4249157500,11,30
2754936700,0,14
2422538111,0,1
4085579652,0,1
1728380805,0,1
4157931399,0,1
4229758859,0,1
305987472,1,0
2425683866,0,1
3432841116,1,0
453836701,0,2
3796172704,1,0
1201471393,0,4
2850357154,7,1
2952593315,8,3
3559194538,1,0
4204068780,1,0
288686003,0,1
3786211254,4,6
3321167798,0,1
294453174,0,1
1606221753,0,2
1637679034,0,2
3503620027,0,2
613220286,2,0
471662528,2,1
3259301825,4,4
2836725699,0,1
656736197,7,2
2365915085,1,0
3939827662,1,0
291831762,1,5
3654090712,3,18
2107965401,1,0
2431975385,2,1
721223641,1,0
4040490971,0,1
4141678557,13,1
3121938393,0,1
1885143007,2,0
2042429412,1,0
3967614949,4,5
3970236389,0,1
1622999015,0,3
916783081,1,0
3299147759,1,0
1323106289,83,266
2444558325,1,2
1561133049,1,0
3422879738,1,1
395116542,2,6
4069851137,19,12
1577910274,9,4
1956446211,0,1
958726154,1,2
1536491534,4,3
3146579985,0,5
758972435,2,1
269811732,0,1
3525115923,0,1
1554317335,1,0
2111111195,4,0
553451556,1,1
768409638,0,2
206372905,8,35
3175415850,6,5
562888746,4,3
4168417324,9,1
1156907049,3,10
3230466090,0,1
1012203562,0,1
1258618928,0,1
2199715886,0,1
4194631731,0,1
2476015669,24,28
2727673910,3,0
4141678649,5,0
3383558202,1,0
3575447612,1,0
1224540220,0,1
4199350335,1,1
499974207,0,1
2662137923,2,0
1174732868,2,0
4198301775,2,0
2483355735,1,7
2987720791,1,0
4134338650,1,0
3257729116,1,1
1776091230,0,2
1926561887,0,7
1361903714,1,8
3581739114,1285,1459
3391946862,0,1
2468675696,1,0
1593639027,1,1
3503095930,0,4
121962626,0,2
2211250308,1,0
3276079242,2,0
2428305550,2,0
1925513359,2,14
2847735951,0,1
1135411354,84,58
415563931,1,0
721223839,1,0
4158980255,0,1
201130145,6,1
789381282,3,1
2975662241,1,0
4197777570,0,2
2573009060,0,1
3435462822,3,27
3903127711,0,1
4174184622,0,2
1678573747,1,1
18677945,2,3
4270653625,1,1
1228210363,1,0
3168075966,2,2
364708038,1,0
2852454600,0,2
981795025,1,0
2832531668,0,3
1764032728,2,2
1013252316,1,0
1021640929,4,5
1046806755,9,7
3256680686,2,25
2253717745,0,1
3709665524,7,5
419234037,194,51
2937389305,6,4
15532281,0,1
2536308988,6,0
247791869,0,1
1487732989,0,1
1933902076,0,1
1410662657,3,0
1572667649,0,3
1522860293,2,0
3642556680,0,2
2800550153,3,8
3397714186,3,0
940376330,3,1
4274848012,0,2
3047489809,0,4
188023058,0,1
53281043,0,3
2642215188,0,2
492110101,0,1
4103405851,29,31
3593273627,1,0
3618439453,2,1
1449459995,0,9
2947875103,66,38
4019519779,0,1
2223309095,0,1
439157033,1,0
131399978,10,28
3650421035,1,0
2131558702,22,11
2235892014,2,0
3094675761,0,1
1453654323,1,0
3700228404,31,9
291832122,0,1
1791295803,0,1
3287613757,1,0
4070900032,0,2
3558146376,2,10
1160577353,13,14
4192010573,3,2
1201996111,0,6
1650786642,1,0
1561133396,28,47
4059890007,3,9
3669819739,0,1
653590878,2,2
1906114914,4,9
1130168677,0,1
16056681,0,1
499450220,98,159
3325886828,0,1
2739208559,1,0
169148784,0,1
828178801,2,0
3761045874,0,2
863306098,0,1
3591176569,2,0
3240952187,0,1
3408200060,0,1
3022848381,0,1
801964411,0,1
3946119553,0,3
515178887,0,1
3852272008,0,1
2638021003,1,0
4035772811,0,1
4233429391,1,0
1755120015,1,0
3460628880,0,1
150798739,17,0
816644501,7,6
2127364505,3,10
2230649241,2,0
3031761307,1,3
3405578652,21,83
991232416,5,17
509411745,2,0
1142751649,0,1
162333102,2,0
3097821622,3,1
1853161911,0,1
1276445110,0,2
1274872249,25,50
3901030843,6,1
1836908988,0,1
2964128195,1,0
534577603,1,3
2320826827,2,0
1056244172,0,2
1055719885,24,38
3282371022,3,33
1330971087,0,1
391971280,1,7
1544356309,2,2
3135046102,4,2
695009753,0,1
1183646173,1,0
2146763230,0,1
1540686303,1,0
3572826592,0,1
718078433,1,1
973930974,0,1
1413808611,22,66
1117585891,4,12
1278542317,1,1
852462,116,21
2064450034,2,4
4178379250,1,0
409272818,0,2
3719102988,1,0
3341615632,0,2
1667039763,1,1
2726101524,0,1
2145190423,1,0
439157271,0,1
1664942619,0,1
2464481822,18,7
1268056608,1,1
1471480355,3,0
877462052,0,1
1766654511,1,0
1131217456,0,1
4104454711,0,1
3576496698,1,1
1522860603,1,0
2993488444,3,0
3657761340,1,5
550830656,1,2
1266483779,0,3
809304659,1,0
2112684627,0,1
484246103,9,4
1085080153,1,0
2765423194,11,0
2530017884,15,35
2326069857,1,0
3440706148,0,1
1657078373,4,1
3817669221,0,1
2139423335,0,8
2989294186,4,0
1199899242,0,1
121963117,0,4
2093285999,1,0
2568290934,0,1
2121597566,0,2
1901184,0,2
2028798592,0,1
4002742919,1,7
3203203725,1,0
4170515087,7,0
259850895,0,7
1442120337,0,1
20251283,6,1
935133843,0,2
339018387,0,1
3817144985,11,2
3710714521,0,1
2166162079,2,0
3298624160,0,3
3491037857,9,9
2383741603,1,0
11862699,6,2
4233953963,0,1
3536650927,1,1
794100401,3,4
3705995958,0,1
437584567,1,0
4023714494,1,0
1455227583,1,0
139788995,3,3
896336582,0,2
2906981063,1,2
2148336332,2,0
1715798734,1,3
2718761678,2,7
3829203671,0,3
1369768664,2,1
4010083035,1,0
989135582,0,53
2835677919,1,0
4143776480,1,3
3178562273,0,4
2536833762,0,1
1140130526,0,1
2746024676,0,1
1221919460,0,2
2620195559,1,0
3275031273,17,10
2546795241,0,2
3937207019,11,18
797246187,0,1
491586285,0,3
2630681326,0,2
3904701169,1,1
4150067954,0,1
1934951155,0,1
2057634551,0,2
2053440248,7,5
811401977,0,20
1170539255,0,1
347407105,0,1
382534403,0,2
2830959369,1,0
3667723020,0,4
568132367,5,5
3475309329,0,1
2898068245,67,45
2053440277,9,8
1071448856,0,2
583336732,0,3
2230125346,1,1
1038943010,6,3
154469156,1,0
3636265763,0,1
2812085033,0,1
3114599209,0,1
1316815659,0,1
3069510443,0,1
314901293,1,1
4017947440,0,1
1497170737,4,1
1052574513,1,0
2752316213,0,5
1179452215,0,1
4240245561,0,1
2138374975,0,1
2323972929,1,0
1756693315,2,1
3391947589,0,1
638911306,0,1
2877096782,1,10
3941925723,1,0
567083869,0,3
3430744934,1,0
1907688294,5,0
4058317676,0,1
2060256112,44,88
242549616,0,8
3613721458,0,2
3438084979,5,5
4131193717,1,0
1429537655,0,1
1370817403,1,0
2534736767,0,1
2876572547,53,38
89457539,0,3
2318205829,1,0
3545039749,3,0
300745607,1,0
195888008,1,5
1181025158,0,11
1589445514,22,18
1725760394,1,0
1179976586,1,0
3141338003,18,0
1714226067,1,0
2918515604,1,0
2850882455,24,155
1032651673,0,2
4064609178,1,0
2368013214,6,2
1298465695,0,2
4254401448,1,0
3624731568,1,0
2062353329,5,4
2144666544,0,1
3303343028,1,0
2740257716,2,1
3336897461,1,0
3399287736,0,4
1001194425,1,0
1514996665,0,1
3012363199,0,1
1500316610,5,0
3114075074,0,1
4068803525,5,0
2342323141,0,6
68486086,0,1
4109173704,0,1
3096249292,5,1
3326936012,1,0
3478455245,0,1
3695510477,0,1
390398929,0,1
538248147,0,1
2030371796,3,3
1042088919,5,2
999621591,0,5
61670365,0,7
2563048416,3,0
410846187,0,1
2030896108,1,0
2803172334,0,4
375194607,1,0
3181708273,4,9
2842493941,2,1
1143800822,0,1
3379889146,38,53
1292174332,0,1
3318023170,2,1
190645252,2,1
2909078534,0,1
3838641160,1,0
3479503890,2,0
1054147603,1,0
2548368407,1,1
3685549081,1,0
1099760665,0,1
2658468891,0,2
656213021,0,1
641008671,0,1
180159520,0,1
1794966563,1,0
853028,1,0
3978101800,8,4
409797678,6,0
3393520686,1,1
2849834033,1,0
3439133745,0,3
1844773941,0,3
3940877366,1,0
1371341879,24,28
3261400119,0,2
1824326711,0,1
502596672,1,0
1156383809,0,1
3861709891,0,1
3286041668,1,0
290784323,0,2
1713177670,1,3
2605515847,0,3
2131035212,0,2
2572485711,1,0
1820132432,0,6
3734832212,1,0
1083507797,3,0
571802711,1,5
1109722201,0,1
2009400410,0,1
3992257632,1,0
278201445,0,2
704447590,2,0
3506766951,0,1
1371341928,10,25
2252145768,1,0
2271544432,1,0
2589262962,17,10
3320644723,1,0
372573298,7,1
2179794034,0,3
214238327,2,0
613221495,1,0
3857515645,0,1
839189631,1,1
1186268288,4,4
1584727169,0,3
2346517632,0,1
3572302979,0,1
1236599947,1,0
1414333583,1,0
1161626771,0,1
1208812694,11,1
3254584471,3,1
4182574230,0,14
1688011929,1,0
1012728986,0,1
1671234716,1,1
2829911199,5,5
146080928,0,1
3279750308,2,4
2357527716,0,1
3406628004,0,1
1688536232,2,0
2758608042,0,1
1694827691,0,1
471139501,0,1
1312621742,0,1
1670710450,7,2
496305343,9,4
2048197824,0,3
1643971777,1,0
3276080322,1,0
2915894469,0,1
2251097288,1,24
396166348,1,3
1818559692,1,1
1040516305,0,1
3422356693,2,2
2232222934,1,0
3435988187,23,15
2676819164,3,4
960300253,0,1
2871330015,1,0
2028799201,3,3
1245512929,0,1
63243494,51,25
848626922,10,0
2581923051,3,9
3933537523,2,3
231015669,2,1
3610051830,0,1
2504328439,0,1
3809281272,0,8
2580350204,1,0
3885827325,0,1
609027324,0,1
2025129215,0,1
479003904,1,0
1805452545,1,0
2403140865,0,1
1978467587,1,0
3102541059,1,0
475333892,0,1
1555367174,1,0
1754072327,1,0
3344762117,0,1
804062483,0,6
918881560,1,0
3204777246,1,0
143983903,1,0
3600614688,1,0
525141281,1,0
70583584,0,1
1650263339,9,19
186975532,109,75
2083849523,4,38
3318547765,0,1
4019520822,0,2
1382876475,7,5
65340731,1,0
941950268,0,1
1532298558,0,5
3270313281,1,1
887424322,1,0
382010692,4,0
131401030,0,1
520422728,0,1
3134522700,1,0
1323631950,4,0
1429538126,0,1
840238416,0,1
1749878098,17,26
4004840790,0,1
1681720682,0,1
2223310188,1,0
1030554995,2,0
3180135800,1,0
2662663553,1,0
491586949,3,1
4113368455,1,4
3933537673,2808,3809
2596603279,2,4
2622293392,0,1
4058842514,1,0
121439634,1,1
4239197588,2,3
3413968285,39,5
3830777256,0,1
2833057193,1,0
386205099,1,1
3616343469,1,1
153945519,3,1
1352992175,2,2
887948722,0,2
832374198,1,1
2487027126,1,0
898434489,0,1
3600614843,5,0
3365209531,0,1
2368538045,1,0
288687549,1,10
4238673340,0,1
4052026816,1,0
141362624,1,0
1971652036,2,0
2252146118,0,1
2666857930,9,21
552404426,2,2
2202338763,0,2
897910218,0,1
2226456017,0,1
4130670034,7,4
3994879445,0,1
945096152,0,1
415565274,0,1
2394228188,0,1
1455752670,1,0
1426916832,2,0
2360149475,1,0
36505065,0,1
1556415980,2,10
3783591404,0,1
3526690284,0,5
3523020279,1,1
2189231608,1,0
4042065401,3,3
2558854650,11,18
2308244985,0,1
992282103,0,1
3143435775,0,1
4177856002,0,10
3374122501,1,1
3252487685,0,1
3542943243,1,1
1365575180,0,1
2638546445,0,1
2910651918,145,202
132974100,1,0
52758037,0,2
1929709079,0,5
670369305,1,0
3667199514,27,3
2700936732,15,12
2565146142,0,1
801441311,1,1
2214921761,4,2
3485271587,14,41
253560357,2,0
706020902,0,1
3983869483,1,0
3315402283,1,1
2420442669,0,1
1071973940,0,3
2732918325,0,1
774178359,2,1
148702776,0,1
3248293433,0,2
2770142780,0,1
1498220095,0,7
4222420545,0,2
1378682435,2,0
461178436,6,2
1497171528,2,0
3183806024,0,5
181732938,1,0
4293199433,0,3
3844408909,0,3
2488600147,37,47
944571991,2,0
4080338520,0,1
2463958620,3,2
3818718812,0,4
229443173,2,1
3160737383,0,1
1960642154,1,1
1004340844,2,0
2917467759,3,12
2059208307,1,0
1769801331,0,2
2878670453,1,0
721749624,1,0
3195340409,6,7
2727675514,2,3
1032652409,0,2
904201849,0,6
424478334,1,0
3000305280,42,95
1583679104,0,6
4156360321,0,1
1593640579,12,12
1576863366,2,2
256181895,0,1
2234320519,0,1
954009227,0,7
2458191501,2,1
272434830,46,26
2352809614,1,0
1385498256,1,2
1640826509,1,0
2010449551,0,1
3801417359,0,2
3054306968,22,17
858064539,31,2
2020935329,2,0
540870306,1,0
2012546723,1,4
3278177959,43,17
3972859560,0,1
1079838378,4,2
2200766122,2,12
1238697647,0,2
3585410736,1,0
1209861808,0,1
2121598641,0,2
1572144817,0,1
3343189681,0,1
1729955509,0,2
1096091313,0,1
2501183159,5,4
776275642,2,8
1808598715,0,8
89982652,2,0
1757742780,0,1
419759810,1,5
3722774213,1,2
561317574,1,0
1265436362,1,1
3159688910,0,1
897386190,0,1
1704789715,1,0
2563573462,2,1
325912281,2,1
2509571806,1,0
2273642216,1,4
16058092,2,0
408749806,0,2
1267009262,0,1
3473213177,0,3
3891595002,1,0
757401339,1,0
1740441339,0,1
2071791358,1,0
1882523402,3,4
66389771,12,12
1403848460,1,0
1239746315,0,4
4131718922,0,2
3495757583,0,1
1724188432,1,0
335349521,13,8
1895106322,2,1
459081492,0,1
1943340821,0,1
2020935446,1,0
1746208536,2,0
3377792793,1,4
3775203100,1,0
2152007453,0,11
4270130974,3,8
2261059360,9,21
3552380710,1,8
3065841449,3,15
1876756267,2,0
1111820075,1,0
1082459948,0,10
1156384557,0,1
1689585462,0,2
492111673,0,4
3632072513,0,1
1072498498,0,1
2041907011,1,0
301270853,3,9
2542077771,1,0
4277471056,83,45
462227283,0,2
38078292,0,1
2906982229,2,0
1090324310,0,1
137168732,0,1
958728030,2,2
3928819551,1,0
511510372,5,0
3342141285,1,0
752682863,0,4
3936683889,3,3
3308586869,8,4
1932855158,0,3
596445050,0,1
1846347646,0,1
1013778308,1,2
276629384,0,1
84739978,1,0
3224700811,1,2
3029665679,3,2
1509230482,4,3
1477773205,4,2
1113393046,0,1
315426723,0,3
203753387,0,2
260376493,20,0
2022508461,5,7
1335166898,8,5
1128597428,0,3
689244091,1,0
173344700,0,3
3541895101,3,0
72681410,3,1
4023191491,0,1
2190280644,0,2
1804928965,1,0
766314438,0,4
864356297,10,7
909969353,1,0
3597469646,0,2
1393887185,2,0
1096091602,1,1
1553270738,0,6
397739992,1,0
3430221785,1,0
1394411482,28,12
591202266,0,1
3331131359,0,1
3313829858,2,0
352651237,41,235
1624573938,1,12
806160371,1,3
834996212,0,1
85788667,0,32
2932672508,0,4
477431805,1,1
3620538366,0,2
201132031,34,154
359991293,0,2
4185720835,0,1
3472164872,0,3
874842121,2,2
238356495,0,3
1867843600,1,1
2597128211,0,1
2658469910,0,1
2113210395,245,84
1848969243,6,14
627902491,0,2
1116538914,1,0
3808757794,1,0
2810513443,0,1
2671577133,0,1
586483757,0,1
3010267183,2,0
3412920368,1,0
428673078,3,2
3445426231,1,0
1632962615,0,1
3075803192,0,1
3122989115,0,1
2685732924,1,0
446498877,0,1
633145406,1,0
4119136319,0,1
2556233789,0,1
3051161665,0,1
208996418,0,1
2522679363,0,3
4253878338,0,2
1726285894,7,11
166529095,0,2
127731784,1,0
2284128326,0,2
131401806,4,0
3011840078,1,0
1190463567,1,3
3378841681,0,2
1521289298,4,3
2477590611,6,11
1301612626,0,1
279251029,0,1
1043662941,0,1
127207525,1,0
3921479782,2,0
2239563880,1,2
3526166638,0,1
2282555505,0,4
2168260722,2,0
2275739764,1,0
2334460027,1,1
2624391292,1,0
2683635835,1,0
1930233986,1,0
3657238660,1,1
3432319109,1,6
3079997575,0,5
993855625,14,19
2502232205,0,1
3815573647,1,1
